candidate_id,doc_id,source_pdf,page_idx,figure_count,mode,figure_family,difficulty,classification_confidence,classification_reason,overlay_path,figures_path,page_dir
c_0052,05_2503_05524v1,data/private/journalmix_v1/source_pdfs/compound_multi_panel/2503_05524v1.pdf,12,0,agfc,unknown,control,0.3,no_figures;page_has_no_figures,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/05_2503_05524v1/pages/page_012/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/05_2503_05524v1/pages/page_012/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/05_2503_05524v1/pages/page_012
c_0053,05_2503_05524v1,data/private/journalmix_v1/source_pdfs/compound_multi_panel/2503_05524v1.pdf,13,0,agfc,unknown,control,0.3,no_figures;page_has_no_figures,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/05_2503_05524v1/pages/page_013/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/05_2503_05524v1/pages/page_013/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/05_2503_05524v1/pages/page_013
c_0054,06_2506_18900v1,data/private/journalmix_v1/source_pdfs/compound_multi_panel/2506_18900v1.pdf,0,1,agfc,compound_multi_panel,control,0.65,vector=1;raster=2;high_panel_count=3,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/06_2506_18900v1/pages/page_000/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/06_2506_18900v1/pages/page_000/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/06_2506_18900v1/pages/page_000
c_0055,06_2506_18900v1,data/private/journalmix_v1/source_pdfs/compound_multi_panel/2506_18900v1.pdf,1,0,agfc,unknown,control,0.3,no_figures;page_has_no_figures,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/06_2506_18900v1/pages/page_001/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/06_2506_18900v1/pages/page_001/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/06_2506_18900v1/pages/page_001
c_0056,06_2506_18900v1,data/private/journalmix_v1/source_pdfs/compound_multi_panel/2506_18900v1.pdf,2,0,agfc,unknown,control,0.3,no_figures;page_has_no_figures,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/06_2506_18900v1/pages/page_002/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/06_2506_18900v1/pages/page_002/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/06_2506_18900v1/pages/page_002
c_0057,06_2506_18900v1,data/private/journalmix_v1/source_pdfs/compound_multi_panel/2506_18900v1.pdf,3,1,agfc,compound_multi_panel,stress,0.65,vector=19;raster=20;high_panel_count=14;dense_page_with_caption;atoms=95;very_dense_page;atoms=95;many_panels=14,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/06_2506_18900v1/pages/page_003/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/06_2506_18900v1/pages/page_003/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/06_2506_18900v1/pages/page_003
c_0058,06_2506_18900v1,data/private/journalmix_v1/source_pdfs/compound_multi_panel/2506_18900v1.pdf,4,0,agfc,unknown,control,0.3,no_figures;page_has_no_figures,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/06_2506_18900v1/pages/page_004/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/06_2506_18900v1/pages/page_004/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/06_2506_18900v1/pages/page_004
c_0059,06_2506_18900v1,data/private/journalmix_v1/source_pdfs/compound_multi_panel/2506_18900v1.pdf,5,1,agfc,mixed_vector_raster,control,0.4,raster_single=1,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/06_2506_18900v1/pages/page_005/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/06_2506_18900v1/pages/page_005/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/06_2506_18900v1/pages/page_005
c_0060,06_2506_18900v1,data/private/journalmix_v1/source_pdfs/compound_multi_panel/2506_18900v1.pdf,6,1,agfc,mixed_vector_raster,control,0.4,raster_single=1,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/06_2506_18900v1/pages/page_006/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/06_2506_18900v1/pages/page_006/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/06_2506_18900v1/pages/page_006
c_0061,06_2506_18900v1,data/private/journalmix_v1/source_pdfs/compound_multi_panel/2506_18900v1.pdf,7,1,agfc,route_map_or_flow,control,0.6,raster_single=1;flow_keyword_detected,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/06_2506_18900v1/pages/page_007/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/06_2506_18900v1/pages/page_007/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/06_2506_18900v1/pages/page_007
c_0062,06_2506_18900v1,data/private/journalmix_v1/source_pdfs/compound_multi_panel/2506_18900v1.pdf,8,0,agfc,unknown,control,0.3,no_figures;page_has_no_figures,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/06_2506_18900v1/pages/page_008/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/06_2506_18900v1/pages/page_008/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/06_2506_18900v1/pages/page_008
c_0063,06_2506_18900v1,data/private/journalmix_v1/source_pdfs/compound_multi_panel/2506_18900v1.pdf,9,0,agfc,unknown,control,0.3,no_figures;page_has_no_figures,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/06_2506_18900v1/pages/page_009/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/06_2506_18900v1/pages/page_009/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/06_2506_18900v1/pages/page_009
c_0064,06_2506_18900v1,data/private/journalmix_v1/source_pdfs/compound_multi_panel/2506_18900v1.pdf,10,0,agfc,unknown,control,0.3,no_figures;page_has_no_figures,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/06_2506_18900v1/pages/page_010/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/06_2506_18900v1/pages/page_010/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/06_2506_18900v1/pages/page_010
c_0065,06_2506_18900v1,data/private/journalmix_v1/source_pdfs/compound_multi_panel/2506_18900v1.pdf,11,0,agfc,unknown,control,0.3,no_figures;page_has_no_figures,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/06_2506_18900v1/pages/page_011/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/06_2506_18900v1/pages/page_011/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/06_2506_18900v1/pages/page_011
c_0066,06_2506_18900v1,data/private/journalmix_v1/source_pdfs/compound_multi_panel/2506_18900v1.pdf,12,0,agfc,unknown,control,0.3,no_figures;page_has_no_figures,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/06_2506_18900v1/pages/page_012/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/06_2506_18900v1/pages/page_012/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/06_2506_18900v1/pages/page_012
c_0067,06_2506_18900v1,data/private/journalmix_v1/source_pdfs/compound_multi_panel/2506_18900v1.pdf,13,1,agfc,mixed_vector_raster,control,0.4,raster_single=1,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/06_2506_18900v1/pages/page_013/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/06_2506_18900v1/pages/page_013/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/06_2506_18900v1/pages/page_013
c_0068,06_2506_18900v1,data/private/journalmix_v1/source_pdfs/compound_multi_panel/2506_18900v1.pdf,14,1,agfc,mixed_vector_raster,control,0.4,raster_single=1,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/06_2506_18900v1/pages/page_014/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/06_2506_18900v1/pages/page_014/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/06_2506_18900v1/pages/page_014
c_0069,06_2506_18900v1,data/private/journalmix_v1/source_pdfs/compound_multi_panel/2506_18900v1.pdf,15,2,agfc,compound_multi_panel,hard,0.65,raster_multi_panel=2;figs=2;multi_figure_page=2,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/06_2506_18900v1/pages/page_015/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/06_2506_18900v1/pages/page_015/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/06_2506_18900v1/pages/page_015
c_0070,06_2506_18900v1,data/private/journalmix_v1/source_pdfs/compound_multi_panel/2506_18900v1.pdf,16,1,agfc,vector_dominant,control,0.7,vector_only=50,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/06_2506_18900v1/pages/page_016/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/06_2506_18900v1/pages/page_016/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/06_2506_18900v1/pages/page_016
c_0071,06_2506_18900v1,data/private/journalmix_v1/source_pdfs/compound_multi_panel/2506_18900v1.pdf,17,1,agfc,vector_dominant,control,0.7,vector_only=43,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/06_2506_18900v1/pages/page_017/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/06_2506_18900v1/pages/page_017/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/06_2506_18900v1/pages/page_017
c_0072,06_2506_18900v1,data/private/journalmix_v1/source_pdfs/compound_multi_panel/2506_18900v1.pdf,18,1,agfc,vector_dominant,control,0.7,vector_only=46,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/06_2506_18900v1/pages/page_018/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/06_2506_18900v1/pages/page_018/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/06_2506_18900v1/pages/page_018
c_0073,06_2506_18900v1,data/private/journalmix_v1/source_pdfs/compound_multi_panel/2506_18900v1.pdf,19,1,agfc,vector_dominant,control,0.7,vector_only=37,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/06_2506_18900v1/pages/page_019/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/06_2506_18900v1/pages/page_019/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/06_2506_18900v1/pages/page_019
c_0074,06_2506_18900v1,data/private/journalmix_v1/source_pdfs/compound_multi_panel/2506_18900v1.pdf,20,1,agfc,vector_dominant,control,0.7,vector_only=45,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/06_2506_18900v1/pages/page_020/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/06_2506_18900v1/pages/page_020/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/06_2506_18900v1/pages/page_020
c_0075,07_2601_00251v1,data/private/journalmix_v1/source_pdfs/compound_multi_panel/2601_00251v1.pdf,0,0,agfc,unknown,control,0.3,no_figures;page_has_no_figures,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/07_2601_00251v1/pages/page_000/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/07_2601_00251v1/pages/page_000/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/07_2601_00251v1/pages/page_000
c_0076,07_2601_00251v1,data/private/journalmix_v1/source_pdfs/compound_multi_panel/2601_00251v1.pdf,1,0,agfc,unknown,control,0.3,no_figures;page_has_no_figures,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/07_2601_00251v1/pages/page_001/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/07_2601_00251v1/pages/page_001/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/07_2601_00251v1/pages/page_001
c_0077,07_2601_00251v1,data/private/journalmix_v1/source_pdfs/compound_multi_panel/2601_00251v1.pdf,2,1,agfc,compound_multi_panel,stress,0.65,vector=13;raster=15;high_panel_count=11;dense_page_with_caption;atoms=41;many_panels=11,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/07_2601_00251v1/pages/page_002/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/07_2601_00251v1/pages/page_002/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/07_2601_00251v1/pages/page_002
c_0078,07_2601_00251v1,data/private/journalmix_v1/source_pdfs/compound_multi_panel/2601_00251v1.pdf,3,1,agfc,compound_multi_panel,stress,0.65,raster_multi_panel=6;figs=1;many_panels=6,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/07_2601_00251v1/pages/page_003/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/07_2601_00251v1/pages/page_003/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/07_2601_00251v1/pages/page_003
c_0079,07_2601_00251v1,data/private/journalmix_v1/source_pdfs/compound_multi_panel/2601_00251v1.pdf,4,1,agfc,mixed_vector_raster,control,0.4,raster_single=1,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/07_2601_00251v1/pages/page_004/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/07_2601_00251v1/pages/page_004/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/07_2601_00251v1/pages/page_004
c_0080,07_2601_00251v1,data/private/journalmix_v1/source_pdfs/compound_multi_panel/2601_00251v1.pdf,5,1,agfc,vector_dominant,hard,0.7,vector_only=15;dense_page_with_caption;atoms=63,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/07_2601_00251v1/pages/page_005/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/07_2601_00251v1/pages/page_005/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/07_2601_00251v1/pages/page_005
c_0081,07_2601_00251v1,data/private/journalmix_v1/source_pdfs/compound_multi_panel/2601_00251v1.pdf,6,0,agfc,unknown,control,0.3,no_figures;page_has_no_figures,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/07_2601_00251v1/pages/page_006/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/07_2601_00251v1/pages/page_006/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/07_2601_00251v1/pages/page_006
c_0082,08_2603_25804v1,data/private/journalmix_v1/source_pdfs/compound_multi_panel/2603_25804v1.pdf,0,0,agfc,unknown,control,0.3,raster_single=1;no_figures;page_has_no_figures,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/08_2603_25804v1/pages/page_000/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/08_2603_25804v1/pages/page_000/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/08_2603_25804v1/pages/page_000
c_0083,08_2603_25804v1,data/private/journalmix_v1/source_pdfs/compound_multi_panel/2603_25804v1.pdf,1,1,agfc,route_map_or_flow,stress,0.65,vector=8;raster=9;flow_keyword_detected;many_panels=6,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/08_2603_25804v1/pages/page_001/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/08_2603_25804v1/pages/page_001/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/08_2603_25804v1/pages/page_001
c_0084,08_2603_25804v1,data/private/journalmix_v1/source_pdfs/compound_multi_panel/2603_25804v1.pdf,2,1,agfc,compound_multi_panel,stress,0.65,vector=13;raster=28;high_panel_count=23;dense_page_with_caption;atoms=81;very_dense_page;atoms=81;many_panels=23,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/08_2603_25804v1/pages/page_002/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/08_2603_25804v1/pages/page_002/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/08_2603_25804v1/pages/page_002
c_0085,08_2603_25804v1,data/private/journalmix_v1/source_pdfs/compound_multi_panel/2603_25804v1.pdf,3,1,agfc,route_map_or_flow,stress,0.65,vector=6;raster=3;flow_keyword_detected;dense_page_with_caption;atoms=51;many_panels=5,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/08_2603_25804v1/pages/page_003/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/08_2603_25804v1/pages/page_003/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/08_2603_25804v1/pages/page_003
c_0086,08_2603_25804v1,data/private/journalmix_v1/source_pdfs/compound_multi_panel/2603_25804v1.pdf,4,0,agfc,unknown,control,0.3,no_figures;page_has_no_figures,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/08_2603_25804v1/pages/page_004/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/08_2603_25804v1/pages/page_004/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/08_2603_25804v1/pages/page_004
c_0087,08_2603_25804v1,data/private/journalmix_v1/source_pdfs/compound_multi_panel/2603_25804v1.pdf,5,2,agfc,vector_dominant,hard,0.7,vector_only=4;multi_figure_page=2,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/08_2603_25804v1/pages/page_005/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/08_2603_25804v1/pages/page_005/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/08_2603_25804v1/pages/page_005
c_0088,08_2603_25804v1,data/private/journalmix_v1/source_pdfs/compound_multi_panel/2603_25804v1.pdf,6,1,agfc,vector_dominant,stress,0.7,vector_only=68;dense_page_with_caption;atoms=476;very_dense_page;atoms=476,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/08_2603_25804v1/pages/page_006/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/08_2603_25804v1/pages/page_006/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/08_2603_25804v1/pages/page_006
c_0089,08_2603_25804v1,data/private/journalmix_v1/source_pdfs/compound_multi_panel/2603_25804v1.pdf,7,1,agfc,vector_dominant,stress,0.7,vector_only=69;dense_page_with_caption;atoms=180;very_dense_page;atoms=180,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/08_2603_25804v1/pages/page_007/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/08_2603_25804v1/pages/page_007/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/08_2603_25804v1/pages/page_007
c_0090,08_2603_25804v1,data/private/journalmix_v1/source_pdfs/compound_multi_panel/2603_25804v1.pdf,8,0,agfc,unknown,control,0.3,no_figures;page_has_no_figures,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/08_2603_25804v1/pages/page_008/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/08_2603_25804v1/pages/page_008/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/08_2603_25804v1/pages/page_008
c_0091,08_2603_25804v1,data/private/journalmix_v1/source_pdfs/compound_multi_panel/2603_25804v1.pdf,9,0,agfc,unknown,control,0.3,no_figures;page_has_no_figures,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/08_2603_25804v1/pages/page_009/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/08_2603_25804v1/pages/page_009/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/08_2603_25804v1/pages/page_009
c_0092,08_2603_25804v1,data/private/journalmix_v1/source_pdfs/compound_multi_panel/2603_25804v1.pdf,10,0,agfc,unknown,control,0.3,no_figures;page_has_no_figures,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/08_2603_25804v1/pages/page_010/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/08_2603_25804v1/pages/page_010/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/08_2603_25804v1/pages/page_010
